# Columns:
# 1: X
# 2: Y
# 3: computed depth
# 4: measured depth
# 5: difference between computed and measured depth
82 80 0.550002 0.477 0.073002
83 80 0.549963 0.476 0.073963
84 80 0.549924 0.476 0.073924
86 80 0.549846 0.476 0.073846
87 80 0.549807 0.477 0.072807
105 80 0.549106 0.478 0.0711058
106 80 0.549067 0.48 0.0690669
45 81 0.550936 0.471 0.0799358
50 81 0.55074 0.471 0.0797401
51 81 0.550701 0.472 0.0787009
52 81 0.550662 0.472 0.0786618
53 81 0.550623 0.471 0.0796227
54 81 0.550584 0.471 0.0795836
55 81 0.550544 0.472 0.0785445
56 81 0.550505 0.471 0.0795054
57 81 0.550466 0.471 0.0794663
58 81 0.550427 0.471 0.0794272
59 81 0.550388 0.472 0.0783881
60 81 0.550349 0.473 0.077349
61 81 0.55031 0.472 0.0783099
67 81 0.550076 0.471 0.0790756
68 81 0.550037 0.472 0.0780365
69 81 0.549998 0.473 0.0769975
70 81 0.549958 0.474 0.0759585
71 81 0.549919 0.473 0.0769195
72 81 0.54988 0.474 0.0758804
73 81 0.549841 0.473 0.0768414
74 81 0.549802 0.473 0.0768024
75 81 0.549763 0.471 0.0787634
76 81 0.549724 0.474 0.0757244
77 81 0.549685 0.475 0.0746855
78 81 0.549646 0.477 0.0726465
79 81 0.549607 0.478 0.0716075
80 81 0.549569 0.479 0.0705685
81 81 0.54953 0.478 0.0715296
82 81 0.549491 0.478 0.0714906
83 81 0.549452 0.478 0.0714516
105 81 0.548596 0.479 0.0695961
106 81 0.548557 0.48 0.0685572
56 82 0.549993 0.47 0.079993
60 82 0.549837 0.47 0.0798369
68 82 0.549525 0.47 0.0795251
69 82 0.549486 0.47 0.0794861
70 82 0.549447 0.47 0.0794471
71 82 0.549408 0.471 0.0784082
72 82 0.549369 0.472 0.0773692
73 82 0.54933 0.472 0.0773303
74 82 0.549291 0.472 0.0772914
75 82 0.549252 0.471 0.0782525
76 82 0.549214 0.472 0.0772135
77 82 0.549175 0.473 0.0761746
78 82 0.549136 0.475 0.0741357
79 82 0.549097 0.476 0.0730968
80 82 0.549058 0.477 0.0720579
81 82 0.549019 0.475 0.074019
82 82 0.54898 0.476 0.0729801
83 82 0.548941 0.476 0.0729412
84 82 0.548902 0.477 0.0719024
90 82 0.548669 0.478 0.0706692
106 82 0.548048 0.48 0.0680485
48 83 0.549793 0.471 0.0787934
49 83 0.549754 0.471 0.0787544
50 83 0.549715 0.472 0.0777154
51 83 0.549676 0.471 0.0786764
52 83 0.549637 0.47 0.0796374
53 83 0.549598 0.47 0.0795985
54 83 0.54956 0.47 0.0795595
55 83 0.549521 0.472 0.0775205
56 83 0.549482 0.473 0.0764816
57 83 0.549443 0.472 0.0774426
58 83 0.549404 0.472 0.0774037
59 83 0.549365 0.471 0.0783647
60 83 0.549326 0.472 0.0773258
61 83 0.549287 0.471 0.0782869
65 83 0.549131 0.47 0.0791312
66 83 0.549092 0.471 0.0780923
67 83 0.549053 0.471 0.0780534
68 83 0.549015 0.471 0.0780145
69 83 0.548976 0.471 0.0779756
70 83 0.548937 0.471 0.0779367
71 83 0.548898 0.471 0.0778979
72 83 0.548859 0.471 0.077859
73 83 0.54882 0.473 0.0758201
74 83 0.548781 0.473 0.0757813
75 83 0.548742 0.474 0.0747424
76 83 0.548704 0.473 0.0757036
77 83 0.548665 0.474 0.0746647
78 83 0.548626 0.476 0.0726259
79 83 0.548587 0.476 0.0725871
80 83 0.548548 0.477 0.0715482
81 83 0.548509 0.476 0.0725094
82 83 0.548471 0.476 0.0724706
83 83 0.548432 0.476 0.0724318
84 83 0.548393 0.477 0.071393
89 83 0.548199 0.478 0.070199
106 83 0.547541 0.481 0.0665407
48 84 0.549282 0.47 0.0792824
49 84 0.549243 0.47 0.0792434
50 84 0.549205 0.471 0.0782045
53 84 0.549088 0.47 0.0790878
54 84 0.549049 0.47 0.0790489
55 84 0.54901 0.471 0.07801
56 84 0.548971 0.471 0.0779711
57 84 0.548932 0.47 0.0789322
58 84 0.548893 0.47 0.0788934
59 84 0.548854 0.469 0.0798545
60 84 0.548816 0.472 0.0768156
61 84 0.548777 0.47 0.0787768
65 84 0.548621 0.469 0.0796214
66 84 0.548583 0.469 0.0795826
67 84 0.548544 0.469 0.0795437
69 84 0.548466 0.469 0.0794661
71 84 0.548388 0.469 0.0793885
73 84 0.548311 0.47 0.0783109
74 84 0.548272 0.471 0.0772721
75 84 0.548233 0.473 0.0752333
76 84 0.548195 0.473 0.0751946
77 84 0.548156 0.472 0.0761558
78 84 0.548117 0.474 0.074117
79 84 0.548078 0.474 0.0740783
80 84 0.54804 0.476 0.0720395
81 84 0.548001 0.475 0.0730008
82 84 0.547962 0.475 0.072962
83 84 0.547923 0.474 0.0739233
105 84 0.547072 0.48 0.0670724
106 84 0.547034 0.481 0.0660338
43 85 0.548967 0.469 0.0799666
44 85 0.548928 0.469 0.0799277
45 85 0.548889 0.469 0.0798889
46 85 0.54885 0.47 0.07885
47 85 0.548811 0.47 0.0788111
48 85 0.548772 0.471 0.0777723
