seq,timestamp_pc_us,timestamp_pc_iso,j1_pos,j2_pos,j3_pos,j4_pos,j5_pos,j6_pos,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_acc,j2_acc,j3_acc,j4_acc,j5_acc,j6_acc,command_sent
242,1768257114363744,2026-01-12T22:31:54.363749,-0.17310177204151964,-0.002434590788095672,-0.3569203695093101,0.19235532209233505,0.7005147686268337,1.1228892773314632,0.04623070604393966,0.0006716890662269858,0.095364850868858,-0.051366940713016944,-0.18716273508661754,-0.2999999999999531,-1.724993060738176e-11,-2.5064753416736034e-13,-3.562557645593623e-11,1.91868230076348e-11,6.992678203990456e-11,1.1204177576848345e-10,"<242,-0.1731,-0.0024,-0.3569,0.1924,0.7005,1.1229>"
243,1768257114414022,2026-01-12T22:31:54.414027,-0.16847870143712584,-0.002367421881472976,-0.3473838844224246,0.1872186280210335,0.6817984951181726,1.0928892773314687,0.04623070604393625,0.0006716890662269409,0.09536485086885164,-0.05136694071301352,-0.18716273508660508,-0.2999999999999331,-1.7245091625994747e-11,-2.506090463049632e-13,-3.558032354307457e-11,1.915863575396323e-11,6.98153675780016e-11,1.118901439190298e-10,"<243,-0.1685,-0.0024,-0.3474,0.1872,0.6818,1.0929>"
244,1768257114464315,2026-01-12T22:31:54.464321,-0.16385563083273205,-0.0023002529748502795,-0.33784739933553914,0.18208193394973202,0.6630822216095115,1.0628892773314746,0.0462307060439334,0.0006716890662268997,0.09536485086884511,-0.05136694071301004,-0.18716273508659223,-0.2999999999999133,-1.7188934825234805e-11,-2.4975160851502094e-13,-3.5466680683013046e-11,1.909881647248312e-11,6.961250863802258e-11,1.1159420615510697e-10,"<244,-0.1639,-0.0023,-0.3378,0.1821,0.6631,1.0629>"
245,1768257114514600,2026-01-12T22:31:54.514605,-0.1592325602283382,-0.002233084068227582,-0.32831091424865355,0.17694523987843042,0.6443659481008501,1.0328892773314797,0.04623070604393397,0.0006716890662269079,0.09536485086884629,-0.05136694071301067,-0.18716273508659456,-0.299999999999917,-1.719427666862369e-11,-2.4986598839724805e-13,-3.5470188962822407e-11,1.9105787903476104e-11,6.959765783872408e-11,1.1159495833518889e-10,"<245,-0.1592,-0.0022,-0.3283,0.1769,0.6444,1.0329>"
246,1768257114564894,2026-01-12T22:31:54.564899,-0.15460948962394444,-0.002165915161604886,-0.3187744291617681,0.17180854580712895,0.6256496745921892,1.0028892773314857,0.046230706043930946,0.0006716890662268591,0.09536485086884004,-0.051366940713007264,-0.1871627350865823,-0.29999999999989657,-1.7269575997871254e-11,-2.5093208705566574e-13,-3.562131863790677e-11,1.9193427806163266e-11,6.991998915761277e-11,1.1206436783300963e-10,"<246,-0.1546,-0.0022,-0.3188,0.1718,0.6256,1.0029>"
247,1768257114615215,2026-01-12T22:31:54.615219,-0.14998641901955057,-0.002098746254982189,-0.30923794407488253,0.16667185173582733,0.6069334010835278,0.972889277331491,0.04623070604393153,0.0006716890662268676,0.09536485086884124,-0.05136694071300791,-0.18716273508658463,-0.29999999999990035,-1.72614697589941e-11,-2.5082829602648524e-13,-3.561445070419379e-11,1.9187207351799673e-11,6.991908798494087e-11,1.1202023373858501e-10,"<247,-0.1500,-0.0021,-0.3092,0.1667,0.6069,0.9729>"
248,1768257114665548,2026-01-12T22:31:54.665554,-0.14536334841515675,-0.002031577348359493,-0.2997014589879971,0.16153515766452584,0.5882171275748668,0.9428892773314967,0.04623070604394551,0.0006716890662270709,0.09536485086887007,-0.05136694071302345,-0.18716273508664127,-0.29999999999999244,-1.7135870298709352e-11,-2.4727312839130223e-13,-3.527973296793102e-11,1.905105580268275e-11,6.894667814304234e-11,1.1047596380814971e-10,"<248,-0.1454,-0.0020,-0.2997,0.1615,0.5882,0.9429>"
249,1768257114715869,2026-01-12T22:31:54.715874,-0.14074027781076293,-0.0019644084417367964,-0.2901649739011116,0.1563984635932243,0.5695008540662055,0.9128892773315022,0.046230706043946086,0.0006716890662270791,0.09536485086887125,-0.05136694071302409,-0.18716273508664358,-0.29999999999999616,-1.7002580321270474e-11,-2.4734357148399936e-13,-3.517775238883546e-11,1.8956899898428e-11,6.87920491159449e-11,1.0944189632082144e-10,"<249,-0.1407,-0.0020,-0.2902,0.1564,0.5695,0.9129>"
250,1768257114766194,2026-01-12T22:31:54.766200,-0.13611720720636908,-0.0018972395351140995,-0.28062848881422603,0.15126176952192272,0.5507845805575444,0.8828892773315078,0.04623070604394328,0.000671689066227038,0.09536485086886551,-0.05136694071302102,-0.18716273508663092,-0.2999999999999761,-1.7163212351886166e-11,-2.494887859531475e-13,-3.5425387453233965e-11,1.9070235946540182e-11,6.955787755416013e-11,1.1144775176893314e-10,"<250,-0.1361,-0.0019,-0.2806,0.1513,0.5508,0.8829>"
251,1768257114816484,2026-01-12T22:31:54.816489,-0.13149413660197523,-0.0018300706284914026,-0.2710920037273405,0.14612507545062117,0.5320683070488833,0.8528892773315132,0.04623070604393977,0.0006716890662269972,0.09536485086885892,-0.05136694071301744,-0.18716273508661935,-0.29999999999995597,-1.7248165881095058e-11,-2.507833107392364e-13,-3.558865687416958e-11,1.916854390054282e-11,6.983833457881595e-11,1.1191046953699265e-10,"<251,-0.1315,-0.0018,-0.2711,0.1461,0.5321,0.8529>"
252,1768257114866761,2026-01-12T22:31:54.866765,-0.1268710659975814,-0.0017629017218687047,-0.26155551864045484,0.14098838137931957,0.5133520335402219,0.8228892773315184,0.04623070604394034,0.0006716890662270056,0.0953648508688601,-0.051366940713018075,-0.18716273508662165,-0.2999999999999597,-1.7264668795438016e-11,-2.5081406381332405e-13,-3.5607176445440726e-11,1.917013391332917e-11,6.990554856748147e-11,1.1194126389550447e-10,"<252,-0.1269,-0.0018,-0.2616,0.1410,0.5134,0.8229>"
253,1768257114917060,2026-01-12T22:31:54.917066,-0.12224799539318762,-0.0016957328152460084,-0.2520190335535694,0.13585168730801805,0.49463576003156084,0.7928892773315241,0.046230706043937315,0.0006716890662269517,0.09536485086885317,-0.05136694071301435,-0.18716273508660808,-0.29999999999994054,-1.69844091562851e-11,-2.4669822156413345e-13,-3.502311168941757e-11,1.8874422892828556e-11,6.876049974853346e-11,1.1026365853467146e-10,"<253,-0.1222,-0.0017,-0.2520,0.1359,0.4946,0.7929>"
254,1768257114967363,2026-01-12T22:31:54.967366,-0.11762492478879388,-0.001628563908623313,-0.24248254846668407,0.13071499323671662,0.47591948652289995,0.76288927733153,0.04623070604393788,0.00067168906622696,0.09536485086885434,-0.05136694071301498,-0.18716273508661038,-0.2999999999999442,-1.6992499469247143e-11,-2.4666531487616816e-13,-3.502647471241588e-11,1.8869896588026865e-11,6.873740107882554e-11,1.1028680300685564e-10,"<254,-0.1176,-0.0016,-0.2425,0.1307,0.4759,0.7629>"
255,1768257115017681,2026-01-12T22:31:55.017693,-0.11300185418440006,-0.0015613950020006168,-0.23294606337979862,0.12557829916541513,0.45720321301423883,0.7328892773315357,0.04623070604393511,0.0006716890662269193,0.09536485086884863,-0.0513669407130116,-0.18716273508659914,-0.29999999999992305,-1.729848711272518e-11,-2.513101230811175e-13,-3.566990555017176e-11,1.9211543908690693e-11,7.004419591577428e-11,1.1231364131234558e-10,"<255,-0.1130,-0.0016,-0.2329,0.1256,0.4572,0.7329>"
256,1768257115067988,2026-01-12T22:31:55.067992,-0.10837878358000623,-0.00149422609537792,-0.22340957829291302,0.12044160509411359,0.43848693950557754,0.7028892773315412,0.04623070604393196,0.0006716890662268739,0.09536485086884212,-0.05136694071300839,-0.18716273508658637,-0.2999999999999031,-1.726902825615841e-11,-2.5089542823952267e-13,-3.5629407740401176e-11,1.9194942188071985e-11,6.994277429399474e-11,1.120881908373702e-10,"<256,-0.1084,-0.0015,-0.2234,0.1204,0.4385,0.7029>"
257,1768257115118332,2026-01-12T22:31:55.118338,-0.10375571297561245,-0.001427057188755224,-0.21387309320602765,0.1153049110228121,0.41977066599691654,0.6728892773315471,0.046230706043932535,0.0006716890662268823,0.09536485086884332,-0.051366940713009034,-0.18716273508658873,-0.2999999999999069,-1.7268674719310864e-11,-2.507828471274981e-13,-3.5622379749646575e-11,1.9188343731124057e-11,6.99093375780318e-11,1.1204189919382747e-10,"<257,-0.1038,-0.0014,-0.2139,0.1153,0.4198,0.6729>"
258,1768257115168628,2026-01-12T22:31:55.168633,-0.09913264237121866,-0.0013598882821325275,-0.20433660811914217,0.11016821695151058,0.4010543924882554,0.6428892773315529,0.046230706043946385,0.0006716890662270934,0.09536485086887257,-0.05136694071302479,-0.18716273508664613,-0.2999999999999989,-1.7681199117763308e-11,-2.5501729496774003e-13,-3.5362398235526615e-11,1.9041291357591253e-11,7.072479647105323e-11,1.1424774814554752e-10,"<258,-0.0991,-0.0014,-0.2043,0.1102,0.4011,0.6429>"
259,1768257115218897,2026-01-12T22:31:55.218902,-0.09450957176682485,-0.0012927193755098306,-0.19480012303225663,0.10503152288020903,0.38233811897959424,0.6128892773315584,0.046230706043929704,0.000671689066226851,0.09536485086883816,-0.05136694071300625,-0.1871627350865786,-0.29999999999989063,-1.7254861539080898e-11,-2.507458016867466e-13,-3.5589039520112536e-11,1.9172068376756553e-11,6.984313501991757e-11,1.1196487932025828e-10,"<259,-0.0945,-0.0013,-0.1948,0.1050,0.3823,0.6129>"
260,1768257115269213,2026-01-12T22:31:55.269217,-0.08988650116243108,-0.0012255504688871346,-0.1852636379453712,0.09989482880890754,0.36362184547093324,0.5828892773315641,0.04623070604394391,0.0006716890662270471,0.09536485086886679,-0.05136694071302171,-0.18716273508663478,-0.2999999999999828,-1.7031273175978665e-11,-2.4735367373728805e-13,-3.512978018021709e-11,1.8943400451610735e-11,6.901445422746446e-11,1.106365735295951e-10,"<260,-0.0899,-0.0012,-0.1853,0.0999,0.3636,0.5829>"
261,1768257115319473,2026-01-12T22:31:55.319478,-0.08526343055803719,-0.0011583815622644373,-0.17572715285848559,0.09475813473760593,0.3449055719622718,0.5528892773315691,0.046230706043941104,0.0006716890662270067,0.09536485086886098,-0.051366940713018554,-0.1871627350866234,-0.29999999999996246,-1.7263707819839328e-11,-2.509861598507816e-13,-3.564520967117905e-11,1.9188797540756663e-11,6.996562641613541e-11,1.1211060138159449e-10,"<261,-0.0853,-0.0012,-0.1757,0.0948,0.3449,0.5529>"
262,1768257115369744,2026-01-12T22:31:55.369750,-0.08064035995364337,-0.0010912126556417406,-0.16619066777160008,0.0896214406663044,0.3261892984536106,0.5228892773315748,0.04623070604394168,0.0006716890662270151,0.09536485086886218,-0.05136694071301919,-0.18716273508662576,-0.29999999999996624,-1.7262146719715135e-11,-2.5068613536869934e-13,-3.5627599754405405e-11,1.9192932770921623e-11,6.987606661509189e-11,1.1198559096997621e-10,"<262,-0.0806,-0.0011,-0.1662,0.0896,0.3262,0.5229>"
263,1768257115420022,2026-01-12T22:31:55.420026,-0.07601728934924956,-0.0010240437490190444,-0.15665418268471465,0.08448474659500288,0.3074730249449495,0.4928892773315805,0.046230706043938606,0.0006716890662269704,0.09536485086885517,-0.05136694071301577,-0.1871627350866133,-0.29999999999994625,-1.7222729315932305e-11,-2.5039850646462507e-13,-3.554171275917688e-11,1.9155598435140785e-11,6.975638104844943e-11,1.1181792098585194e-10,"<263,-0.0760,-0.0010,-0.1567,0.0845,0.3075,0.4929>"
264,1768257115470373,2026-01-12T22:31:55.470378,-0.0713942187448558,-0.0009568748423963486,-0.14711769759782928,0.07934805252370139,0.2887567514362885,0.4628892773315864,0.04623070604393918,0.0006716890662269787,0.09536485086885636,-0.05136694071301642,-0.18716273508661563,-0.29999999999995003,-1.7218625815909218e-11,-2.503946204665016e-13,-3.552213354641218e-11,1.91404166360467e-11,6.974240879531187e-11,1.1171184057702398e-10,"<264,-0.0714,-0.0010,-0.1471,0.0793,0.2888,0.4629>"
265,1768257115520741,2026-01-12T22:31:55.520747,-0.06677114814046192,-0.0008897059357736511,-0.1375812125109437,0.07421135845239982,0.27004047792762714,0.43288927733159177,0.04623070604393611,0.0006716890662269389,0.09536485086885069,-0.051366940713013044,-0.1871627350866032,-0.29999999999992955,-1.7322573213893226e-11,-2.5164081495821325e-13,-3.575202011557516e-11,1.924853343064557e-11,7.013151685829231e-11,1.1245836667933237e-10,"<265,-0.0668,-0.0009,-0.1376,0.0742,0.2700,0.4329>"
266,1768257115571040,2026-01-12T22:31:55.571044,-0.06214807753606812,-0.0008225370291509545,-0.12804472742405826,0.0690746643810983,0.2513242044189661,0.4028892773315976,0.04623070604393266,0.0006716890662268887,0.09536485086884425,-0.05136694071300953,-0.18716273508659056,-0.2999999999999098,-1.7251184075492157e-11,-2.507189302388768e-13,-3.5587023437167956e-11,1.9170851764531456e-11,6.983114032953712e-11,1.1197774573552994e-10,"<266,-0.0621,-0.0008,-0.1280,0.0691,0.2513,0.4029>"
267,1768257115621362,2026-01-12T22:31:55.621367,-0.057525006931674325,-0.0007553681225282579,-0.11850824233717272,0.06393797030979675,0.23260793091030488,0.37288927733160315,0.04623070604393323,0.0006716890662268971,0.09536485086884543,-0.05136694071301017,-0.18716273508659287,-0.2999999999999135,-1.72590136813567e-11,-2.5073050085022456e-13,-3.55955932533288e-11,1.917169313719904e-11,6.98621885748986e-11,1.1199501489796085e-10,"<267,-0.0575,-0.0008,-0.1185,0.0639,0.2326,0.3729>"
268,1768257115671690,2026-01-12T22:31:55.671696,-0.05290193632728055,-0.0006881992159055618,-0.10897175725028727,0.058801276238495244,0.2138916574016438,0.3428892773316089,0.046230706043930314,0.00067168906622685,0.09536485086883872,-0.05136694071300657,-0.18716273508657974,-0.29999999999989513,-1.6984550700221587e-11,-2.467042436740877e-13,-3.503336938423388e-11,1.887253294543935e-11,6.87546275555751e-11,1.10217341882983e-10,"<268,-0.0529,-0.0007,-0.1090,0.0588,0.2139,0.3429>"
269,1768257115722017,2026-01-12T22:31:55.722022,-0.048278865722886755,-0.0006210303092828655,-0.09943527216340182,0.05366458216719373,0.1951753838929827,0.31288927733161437,0.046230706043930876,0.0006716890662268581,0.09536485086883989,-0.0513669407130072,-0.18716273508658202,-0.2999999999998988,-1.698901556594432e-11,-2.4680435435464074e-13,-3.503559546236094e-11,1.8869969267998625e-11,6.877189760442734e-11,1.1022841935894154e-10,"<269,-0.0483,-0.0006,-0.0994,0.0537,0.1952,0.3129>"
270,1768257115772329,2026-01-12T22:31:55.772334,-0.04365579511849285,-0.0005538614026601675,-0.08989878707651615,0.048527888095892105,0.1764591103843213,0.28288927733161934,0.04623070604394523,0.0006716890662270718,0.0953648508688695,-0.05136694071302314,-0.1871627350866388,-0.2999999999999893,-1.7096670140287258e-11,-2.4821337508359754e-13,-3.5333118289927e-11,1.9020045531069572e-11,6.92415140681634e-11,1.1055846690719093e-10,"<270,-0.0437,-0.0006,-0.0899,0.0485,0.1765,0.2829>"
271,1768257115822652,2026-01-12T22:31:55.822657,-0.039032724514099046,-0.00048669249603747086,-0.08036230198963067,0.043391194024590594,0.15774283687566032,0.2528892773316251,0.04623070604394217,0.000671689066227022,0.0953648508688632,-0.05136694071301978,-0.18716273508662776,-0.2999999999999689,-1.7336016196092072e-11,-2.5166702238357247e-13,-3.577591764924355e-11,1.9267815395946034e-11,7.014689042586603e-11,1.1259629622005964e-10,"<271,-0.0390,-0.0005,-0.0804,0.0434,0.1577,0.2529>"
272,1768257115872942,2026-01-12T22:31:55.872946,-0.034410421526540225,-0.0004195347421718756,-0.07082740034525037,0.03825535285240802,0.13902967102592614,0.22289425854585415,0.04601318219617452,0.000668528647477408,0.09491614196783395,-0.05112524995057872,-0.18628210050890653,-0.2985884456475811,-0.03082047066314214,-0.00044779271034261223,-0.06357656717846073,0.03424462710565392,0.12477515659154875,0.19999999978764774,"<272,-0.0344,-0.0004,-0.0708,0.0383,0.1390,0.2229>"
273,1768257115923227,2026-01-12T22:31:55.923231,-0.02996320566040224,-0.0003549208409782199,-0.0616536689846958,0.033314050993059834,0.1210253367586562,0.1940354139810937,0.04293113512657823,0.0006237493763956047,0.08855848524324277,-0.0477007872363772,-0.17380458483646408,-0.27858844564758267,-0.030820470648688227,-0.000447792710130508,-0.06357656714823494,0.03424462708948732,0.12477515653297716,0.19999999969309815,"<273,-0.0300,-0.0004,-0.0617,0.0333,0.1210,0.1940>"
274,1768257115973666,2026-01-12T22:31:55.973671,-0.025824194501224224,-0.0002947848668927495,-0.05311570329660108,0.02871519540513218,0.1042687540586319,0.16717656941633532,0.03984908805698198,0.0005789701053138018,0.08220082851865167,-0.04427632452217577,-0.1613270691640218,-0.25858844564758404,-0.03082047063423431,-0.0004477927099202805,-0.06357656711848957,0.03424462707344082,0.12477515647392513,0.1999999995995094,"<274,-0.0258,-0.0003,-0.0531,0.0287,0.1043,0.1672>"
275,1768257116023957,2026-01-12T22:31:56.023961,-0.0219933880490059,-0.00023912681991546017,-0.04521350328096556,0.024458786088624725,0.08875992292585201,0.14231772485157718,0.036767040987377875,0.0005341908342318885,0.07584317179404491,-0.0408518618079659,-0.1488495534915488,-0.23858844564753612,-0.030820470750351808,-0.0004477927116067641,-0.06357656735799491,0.034244627202513714,0.12477515694431938,0.20000000035302362,"<275,-0.0220,-0.0002,-0.0452,0.0245,0.0888,0.1423>"
276,1768257116074270,2026-01-12T22:31:56.074274,-0.018470786303747336,-0.000187946700046353,-0.037947068937789416,0.02054482304353756,0.0744988433603169,0.11945888028681971,0.033684993917782284,0.0004894115631500946,0.06948551506945513,-0.037427399093765176,-0.1363720378191091,-0.21858844564754162,-0.03082047072484789,-0.00044779271123889387,-0.06357656730542889,0.034244627174096015,0.12477515684154777,0.20000000018736963,"<276,-0.0185,-0.0002,-0.0379,0.0205,0.0745,0.1195>"
277,1768257116124542,2026-01-12T22:31:56.124546,-0.015256389265448733,-0.00014124450728543098,-0.03131640026707308,0.01697330626987091,0.06148551536202734,0.09860003572206424,0.030602946848187092,0.0004446322920683067,0.06312785834486573,-0.03400293637956468,-0.12389452214667014,-0.19858844564754968,-0.03082047070105315,-0.0004477927108923363,-0.06357656725645762,0.03424462714764406,0.12477515674497343,0.20000000003305393,"<277,-0.0153,-0.0001,-0.0313,0.0170,0.0615,0.0986>"
278,1768257116174955,2026-01-12T22:31:56.174965,-0.012350196934109929,-9.90202416326918e-05,-0.025321497268816252,0.013744235767624614,0.04971993893098282,0.07974119115730982,0.027520899778591765,0.0003998530209865168,0.05677020162027654,-0.030578473665364272,-0.1114170064742316,-0.17858844564755688,-0.030820470687294717,-0.00044779271069187327,-0.06357656722791714,0.034244627132310156,0.12477515668920841,0.19999999994369302,"<278,-0.0124,-0.0001,-0.0253,0.0137,0.0497,0.0797>"
279,1768257116225310,2026-01-12T22:31:56.225315,-0.009752209309730784,-6.127390308813347e-05,-0.019962359943018607,0.010857611536798505,0.03920211406718266,0.0628823465925555,0.024438852708996494,0.0003550737499047277,0.05041254489568746,-0.02715401095116392,-0.09893949080179329,-0.15858844564756444,-0.030820470673463024,-0.00044779271049110364,-0.06357656719952988,0.03424462711706833,0.12477515663319624,0.19999999985423603,"<279,-0.0098,-0.0001,-0.0200,0.0109,0.0392,0.0629>"
280,1768257116275576,2026-01-12T22:31:56.275581,-0.007462426392311281,-2.8005491651755773e-05,-0.015238988289680101,0.00831343357739255,0.029932040770626795,0.04802350202780116,0.021356805639401375,0.00031029447882293776,0.04405488817109886,-0.023729548236963886,-0.08646197512935577,-0.13858844564757242,-0.030820470659664968,-0.0004477927102906592,-0.06357656717096859,0.034244627101710376,0.1247751565776507,0.19999999976458685,"<280,-0.0075,-0.0000,-0.0152,0.0083,0.0299,0.0480>"
281,1768257116325858,2026-01-12T22:31:56.325863,-0.005480848181851343,7.84992676442231e-07,-0.01115138230880057,0.006111701889406664,0.021909719041314897,0.03516465746304637,0.018274758569802135,0.00026551520774109144,0.03769723144650156,-0.020305085522759107,-0.07398445945690137,-0.11858844564755432,-0.03082047071068477,-0.00044779271103134223,-0.06357656727625005,0.03424462715834565,0.1247751567839837,0.20000000009541438,"<281,-0.0055,0.0000,-0.0112,0.0061,0.0219,0.0352>"
282,1768257116376259,2026-01-12T22:31:56.376265,-0.0038074746783509556,2.509754989646103e-05,-0.007699542000379998,0.004252416472840843,0.015135148879246935,0.024305812898290962,0.015192711500206993,0.00022073593665930465,0.03133957472191273,-0.016880622808558884,-0.06150694378446355,-0.0985884456475628,-0.030820470685951964,-0.0004477927106724049,-0.06357656722522464,0.03424462713086478,0.12477515668383375,0.19999999993499715,"<282,-0.0038,0.0000,-0.0077,0.0043,0.0151,0.0243>"
283,1768257116426622,2026-01-12T22:31:56.426628,-0.002442305881810064,4.493218000830141e-05,-0.004883467364418273,0.0027355773276950216,0.009608330284422676,0.015446968333534587,0.012110664430610396,0.0001759566655774967,0.024981917997320892,-0.01345616009435704,-0.04902942811201984,-0.07858844564756186,-0.03082047068549433,-0.00044779271066612444,-0.06357656722437158,0.03424462713040639,0.12477515668217988,0.19999999993201845,"<283,-0.0024,0.0000,-0.0049,0.0027,0.0096,0.0154>"
284,1768257116476965,2026-01-12T22:31:56.476973,-0.0013853417922288893,6.028888301196018e-05,-0.002703158400915847,0.0015611844539694488,0.005329263256843019,0.008588123768778676,0.009028617361014103,0.00013117739449569317,0.018624261272729682,-0.010031697380155535,-0.03655191243957736,-0.05858844564756287,-0.030820470682654956,-0.00044779271062467447,-0.06357656721851321,0.034244627127251535,0.12477515667065635,0.1999999999137379,"<284,-0.0014,0.0001,-0.0027,0.0016,0.0053,0.0086>"
285,1768257116527350,2026-01-12T22:31:56.527361,-0.0006365824096073755,7.116765890743812e-05,-0.001158615109872608,0.0007292378516640612,0.002297947796507738,0.0037292792040228683,0.0059465702914166035,8.639812341387213e-05,0.012266604548135987,-0.0066072346659526915,-0.024074396767130003,-0.03858844564755607,-0.030820470700746335,-0.00044779271088717776,-0.06357656725577694,0.03424462714730969,0.12477515674380257,0.20000000003096405,"<285,-0.0006,0.0001,-0.0012,0.0007,0.0023,0.0037>"
286,1768257116577704,2026-01-12T22:31:56.577709,-0.00019602773394552267,7.756850769473526e-05,-0.0002498374912885551,0.00023973752077885945,0.0005143839034168329,0.0008704346392671649,0.002864523221820407,4.161885233207e-05,0.005908947823544976,-0.0031827719517512937,-0.011596881094687917,-0.01858844564755771,-0.03082047069686713,-0.00044779271083115666,-0.06357656724777777,0.034244627143017806,0.12477515672806141,0.20000000000588533,"<286,-0.0002,0.0001,-0.0002,0.0002,0.0005,0.0009>"
287,1768257116627977,2026-01-12T22:31:56.627983,-6.291014840826393e-05,7.950258213095368e-05,2.4757897341623906e-05,9.183056219480932e-05,-2.4536081356927756e-05,6.608860287815339e-06,-1.1458513392963148e-17,-1.664815188838705e-19,-2.363665871466813e-17,1.2731555030897269e-17,4.638922677528003e-17,7.43565113329919e-17,-0.03082047074893451,-0.00044779271158766295,-0.06357656735518205,0.03424462720087178,0.1247751569388776,0.2000000003437326,"<287,-0.0001,0.0001,0.0000,0.0001,-0.0000,0.0000>"
288,1768257465844480,2026-01-12T22:37:45.844483,-6.291014840826393e-05,7.950258213095368e-05,2.4757897341623906e-05,9.183056219480932e-05,-2.4536081356927756e-05,6.608860287815339e-06,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"<288,-0.0001,0.0001,0.0000,0.0001,-0.0000,0.0000>"
289,1768257465894750,2026-01-12T22:37:45.894755,-0.00021698296014653926,7.728830011915104e-05,-0.0002931025128887743,0.0002630739088615501,0.0005993243174093343,0.001006608860287814,-0.0030814562347654772,-4.428564023605239e-05,-0.006357208204607903,0.0034248669333347827,0.012477207975325122,0.019999999999999782,-0.03081456234762424,-0.0004428564023600825,-0.06357208204601629,0.034248669333313525,0.12477207975312801,0.19999999999980086,"<289,-0.0002,0.0001,-0.0003,0.0003,0.0006,0.0010>"
290,1768257465945062,2026-01-12T22:37:45.945068,-0.0006792013953613651,7.064545408374313e-05,-0.0012466837435799684,0.0007768039488617722,0.0024709055137081197,0.004006608860287809,-0.006162912469530915,-8.857128047210422e-05,-0.012714416409215725,0.006849733866669521,0.024954415950650084,0.03999999999999931,-0.03081456234755352,-0.00044285640235907644,-0.06357208204586978,0.0342486693332348,0.12477207975284177,0.19999999999934637,"<290,-0.0007,0.0001,-0.0012,0.0008,0.0025,0.0040>"
291,1768257465995394,2026-01-12T22:37:45.995398,-0.0014495654540527417,5.957404402472992e-05,-0.002835985794731959,0.0016330206821954761,0.00559020750753943,0.0090066088602878,-0.009244368704296457,-0.00013285692070815755,-0.01907162461382376,0.010274600800004377,0.03743162392597547,0.05999999999999951,-0.03081456234758731,-0.00044285640235957414,-0.06357208204594099,0.034248669333274084,0.12477207975297705,0.19999999999956425,"<291,-0.0014,0.0001,-0.0028,0.0016,0.0056,0.0090>"
292,1768257466045677,2026-01-12T22:37:46.045682,-0.0025280751362206683,4.407406994211144e-05,-0.005061008666344745,0.0028317241088626605,0.009957230298903259,0.016006608860287784,-0.012325824939062216,-0.000177142560944214,-0.025428832818432247,0.013699467733339472,0.049908831901301735,0.08000000000000113,-0.03081456234784053,-0.0004428564023632012,-0.06357208204646153,0.03424866933355371,0.12477207975400399,0.20000000000121015,"<292,-0.0025,0.0000,-0.0051,0.0028,0.0100,0.0160>"
293,1768257466095978,2026-01-12T22:37:46.095982,-0.003914730441865146,2.4145531835887697e-05,-0.007921752358418327,0.004372914228863326,0.015571973887799614,0.025006608860287768,-0.015407281173827544,-0.00022142820118026423,-0.03178604102303984,0.01712433466667409,0.06238603987662625,0.09999999999999994,-0.030814562347661806,-0.00044285640236062116,-0.06357208204609735,0.03424866933335455,0.12477207975328232,0.20000000000005275,"<293,-0.0039,0.0000,-0.0079,0.0044,0.0156,0.0250>"
294,1768257466146306,2026-01-12T22:37:46.146312,-0.005609531370986182,-2.115702939414673e-07,-0.011418216870952723,0.006256591042197484,0.02243443827422853,0.0360066088602878,-0.018488737408593574,-0.0002657138414163246,-0.03814324922764889,0.02054920160000949,0.07486324785195361,0.12000000000000331,-0.03081456234801569,-0.000442856402365744,-0.06357208204683287,0.034248669333753534,0.12477207975472561,0.20000000000235646,"<294,-0.0056,-0.0000,-0.0114,0.0063,0.0224,0.0360>"
295,1768257466196580,2026-01-12T22:37:46.196586,-0.007612477923583785,-2.899723644737614e-05,-0.015550402203947948,0.008482754548865141,0.03054462345819003,0.04900660886028794,-0.021570193643359593,-0.00030999948165238474,-0.0445004574322579,0.02397406853334487,0.08734045582728092,0.1400000000000066,-0.030814562348355647,-0.0004428564023706179,-0.06357208204752689,0.0342486693341251,0.12477207975609948,0.20000000000455748,"<295,-0.0076,-0.0000,-0.0156,0.0085,0.0305,0.0490>"
296,1768257466246900,2026-01-12T22:37:46.246905,-0.009923569706949617,-6.221146098054576e-05,-0.020318307547225804,0.011051404312392857,0.039902527849558146,0.06400660631143915,-0.024651645447917196,-0.00035428505821899747,-0.050857656497111194,0.027398930542750416,0.09981764586413125,0.15999997124601778,-0.030814562348862512,-0.00044285640237803984,-0.0635720820485776,0.03424866933469249,0.12477207975814278,0.20000000000792045,"<296,-0.0099,-0.0001,-0.0203,0.0111,0.0399,0.0640>"
297,1768257466297195,2026-01-12T22:37:46.297200,-0.01254280706347959,-9.98542488142478e-05,-0.025721933607167277,0.013962540713334614,0.05050815283473743,0.08100660343604077,-0.027733101682682476,-0.000398570698455047,-0.05721486470171869,0.030823797476084977,0.11229485383945556,0.17999997124601627,-0.030814562347470452,-0.000442856402357976,-0.0635720820456974,0.03424866933314442,0.1247720797524783,0.19999999999879933,"<297,-0.0125,-0.0001,-0.0257,0.0140,0.0505,0.0810>"
